nerbazante,723096306,2020/5/28 7:56,i will forever use my white privilege to speak up for those that are being killed for the color of their skin. ,,,3
v_sceneryy,1.10E+18,2020/5/28 7:56,i am still mad that all of those people watching George Floyd be murdered did nothing but record it. all of those people that could have saved his life and they just watched it happen. ,,,2
girlinos,1.05E+18,2020/5/28 7:56,Huge protests against racist police violence take place after killing of George Floyd.,,,4
08lvr,1.21E+18,2020/5/28 7:56,"When you are accusing someone of racism for asking how to avoid any possibility of inadvertent racism, you descend to the ludicrous. It was a reasonable question worded politely and fairly, There was no excuse for you doing something to him when REAL racism like George Floyd's killing exists.",,,3
ghostofFran_,1.25E+18,2020/5/28 7:56,"This did not just happen, it is not a case unto itself. The problem¡¯s the institutional racism that is woven into the fabric of our society.",,,3
Lloyd876,886718714,2020/5/28 7:56,So the cops were fired and sitting at home when the should be in jail during the investigation. What happened to charging the Minneapolis Paramedics who did not perform their job properly.,,,1
bloomkoo,1.23E+18,2020/5/28 7:56,"What the hell is happening in this world, how can someone be that racist and kill someone for his color while being recorded on camera.",,,3
sarahlynnsim,1387396051,2020/5/28 7:56,"Cop got his hands in his pants like he is just child, how do people like this become police officers.",,,1
uhshariee,1.20E+18,2020/5/28 7:56,"as a white person, fuck white people, fuck anyone disregarding any People of color¡¯s feelings. fuck anyone thinking this is dramatic, George Floyd had a family, He had people who loved him. fuck white people for trying to make this about them.",,,3
BEPEACEFUL18,1.27E+18,2020/5/28 7:56,"The police are not the law, and they are not above it.If a cop murders someone then they should receive a fair trial",,,1
spideykath,1.08E+18,2020/5/28 7:56,We need major reforms in our criminal justice system so that this would never happen again in the future.,,,5
R41N_B0WZ,8.47E+17,2020/5/28 7:56,"t never stop talking about it, never forget George Floyd name or any other victims of murder committed by police officers.",,,2
cheekybatman,187660614,2020/5/28 7:56,all these damn police departments in this fucking country need to get there shit together. how the hell do let people like this become police officers.,,,1
S0FTIEHARU,1.09E+18,2020/5/28 7:56,i pray to whatever is out there that George Floyd and his family get justice.,,,2
sammi_meloxo,270631765,2020/5/28 7:56,I pray for George Floyd¡¯s family. It makes no damn sense for them do go through something like this. ,,,2
heartbeataee,1.15E+18,2020/5/28 7:56,The cop who suffocated and killed George Floyd needs to be charged with murder. People in the streets smashing up cop cars in retaliation to tear gas and protesting are sending a message that this shit needs to end it is ridiculous. ,,,4
ceceonair,19554628,2020/5/28 7:56,because sadly that is the new normal. African American men and women getting KILLED for simply existing. it is unjust and it is devastating.,,,3
MattMoon500,4657932021,2020/5/28 7:56,Stop putting and placing the freshly recruited and minted white cops in to black neighborhoods. ,,,1
119AYNO,9.36E+17,2020/5/28 7:56,Did some homework on the death of George Floyd. He was 100% murdered by that awful police officer. Hope that cop gets locked up for murder. Absolutely no reason to use that level of force for suspected forgery.,,,1
fareed1,25879558,2020/5/28 7:56,The police officer who killed George Floyd should be charged with murder.,,,1
miniellovesyou,1.26E+18,2020/5/28 7:56," We have our own systemic problems with racism here, whether that is the police or health service or education. ",,,3
miniellovesyou,1.26E+18,2020/5/28 7:56,please do NOT speak about this situation if you are doing it for clout because that is just plain disrespectful.,,,2
dprnct,1.22E+18,2020/5/28 7:56,I hope that Police Officer that killed George Floyd gets abused to the point where he kills himself.,,,1
Taekook123BTS,1.24E+18,2020/5/28 7:56,we are all humans stop judging people just because their skin colour is different.,,,3
babiereid,8.00E+17,2020/5/28 7:56,The fired Minneapolis police officer whose knee was on George Floyd¡¯s neck should be charged with his murder. The other terminated cops should also face appropriate prosecution.,,,1
ultjmin,1.03E+18,2020/5/28 7:56,please sign this petition to demand justice for George Floyd who was murdered solely because he was a black man. he deserves better and the rest of Americas black community does too.,,,2
regentsbell,1.19E+18,2020/5/28 7:56,"police are NOT and have NEVER been oppressed, and probably will NEVER be oppressed. what is so hard to grasp about this, George Floyd would still be alive if that cop viewed him as equal to himself and that is the truth,he is dead because of racist America.",,,1
Chantalle93,1.06E+18,2020/5/28 7:56,"The police officers that killed George Floyd were fired, Good, now charge them with fucking murder.",,,1
lexiepaynexx,1.08E+18,2020/5/28 7:56,Until black people stand as one to fight the system content with their untimely death nothing will be done George Floyd .,,,3
kynghoe,1.14E+18,2020/5/28 7:56,"These cops must be prosecuted, George Floyd was innocent.",,,1
nedisntjoke,1.21E+18,2020/5/28 7:56,"It does not matter if a crime was committed, Cops are not the judge and jury. This was murder, I am heartbroken, His life mattered, George Floyd mattered.",,,2
chaerbae,1.19E+18,2020/5/28 7:56,"I was watching the news and they were reporting how the police were using rubber bullets etc at the George Floyd protest, there is so many black people being killed that I did not even know whose death they were protesting at first.",,,4
ReallyRickTweet,421055024,2020/5/28 7:56," The police system in America is a joke, Any fat racist white kid can become a cop so easily and abuse their power. Law enforcement needs to be the most selective job that takes a lot of training with the pay to match.",,,1
protectgrizzam,1.15E+18,2020/5/28 7:56,The officers responsible for George Floyd death should be put in jail for life. ,,,1
JIMlNDlOR,1.16E+18,2020/5/28 7:56,Justice for George Floyd. May God bless the dearly departed.,,,2
Original_Lyon,4845731487,2020/5/28 7:56, George Floyd was murdered in broad day light under the knee of a white cop. it is so sad and painful watching our people suffer abroad but the thing is we suffer same things here in Africa too.,,,2
lumityglyphs,1.24E+18,2020/5/28 7:56,"Christian leaders express outrage over George Floyd's death, call police actions evil.",,,1
ubaxsom1,761274990,2020/5/28 7:56,"Racism is like a Cadillac, they bring out a new model every year.",,,1
NYSnarkyMommie,101379260,2020/5/28 7:56,"I will say his name all day long George Floyd,his life mattered and those cops need jailed, I have never seen anything so vile in my life.",,,1
sapphicetheria,1.26E+18,2020/5/28 7:56,"Rest in Power George Floyd, may you have justice and your memory be a blessing.",,,2
ughobari,1.22E+18,2020/5/28 7:56,"Please link me to any legitimate fund raising efforts for George Floyd's family and community, or any others in the same vein that you think are worthwhile. Would like to provide some material aid while I have disposable income. ",,,2
YlKESDREAM,1.18E+18,2020/5/28 7:56,"To anyone reading this, please take a moment to sign the petition so that the police officers involved in the death of George Floyd are charged immediately.",,,1
HONEYURlS,3085166933,2020/5/28 7:56,"Please think twice before you call the cops on a black people cause guess what, things like loitering or looking suspicious or JUST EXISTING like George Floyd was doing, that is not a crime that should be paid for with black lives.",,,2
adoreyoux1d,3424804289,2020/5/28 7:56,I understand this but either way there is not justification for killing another person and this should not be blamed on white people. And what happened with George Floyd was sickening and terrible to see.,,,2
cmbuffyslayer,1.25E+18,2020/5/28 7:56,Demand the officers who killed George Floyd are charged with murder.,,,1
nawaralblushi,1.12E+18,2020/5/28 7:56,why do they keep talking about human rights if they are still racists to black people.,,,3
cqrstairsdaisy,1.21E+18,2020/5/28 7:56,"We all witnessed George Floyd be killed on camera, what is there to investigate here, The officers involved should be CHARGED with murder and then they should all be convicted.",,,1
